name,article_quality,country,Population (millions),region,revision_id
Saed Kubenea,Stub,Tanzania,65.5,EASTERN AFRICA,1006418003
Elias John Kwandikwa,Start,Tanzania,65.5,EASTERN AFRICA,1115284285
Theddy Ladislaus,Start,Tanzania,65.5,EASTERN AFRICA,1105549865
Paul Makonda,Start,Tanzania,65.5,EASTERN AFRICA,1096157701
Julie Manning,Stub,Tanzania,65.5,EASTERN AFRICA,1100313435
Salome Joseph Mbatia,Start,Tanzania,65.5,EASTERN AFRICA,1074130433
Ruth Hiyob Mollel,Start,Tanzania,65.5,EASTERN AFRICA,1101873461
Albert Msando,Stub,Tanzania,65.5,EASTERN AFRICA,1110162819
John Mwakangale,C,Tanzania,65.5,EASTERN AFRICA,1063354492
Juma Mwapachu,Start,Tanzania,65.5,EASTERN AFRICA,1065735778
Abdullah Mwinyi,Start,Tanzania,65.5,EASTERN AFRICA,1106388815
Asanterabi Zephaniah Nsilo Swai,Start,Tanzania,65.5,EASTERN AFRICA,1012818477
Mateo Qares,Stub,Tanzania,65.5,EASTERN AFRICA,1007481132
Augustino Ramadhani,B,Tanzania,65.5,EASTERN AFRICA,1110752912
Catherine Ruge,Start,Tanzania,65.5,EASTERN AFRICA,1104077288
Festo Sanga,Start,Tanzania,65.5,EASTERN AFRICA,1087520602
Mwita Waitara,Stub,Tanzania,65.5,EASTERN AFRICA,1006421933
Kafui Adjamagbo-Johnson,Start,Togo,8.8,WESTERN AFRICA,1090161620
Angèle Dola Akofa Aguigah,C,Togo,8.8,WESTERN AFRICA,1099133088
Robert Ajavon,Stub,Togo,8.8,WESTERN AFRICA,1029012283
Martin Aku,Stub,Togo,8.8,WESTERN AFRICA,1104074508
Claude Améganvi,Stub,Togo,8.8,WESTERN AFRICA,1058532619
Jacques Amouzou,Start,Togo,8.8,WESTERN AFRICA,1053650959
Emmanuel Bodjollé,Stub,Togo,8.8,WESTERN AFRICA,1097121652
Clément Nyaletsossi Voule,Start,Togo,8.8,WESTERN AFRICA,1090090358
Cokossi,Stub,Togo,8.8,WESTERN AFRICA,1009161958
Kléber Dadjo,Start,Togo,8.8,WESTERN AFRICA,1107904661
Roland Kpotsra,Start,Togo,8.8,WESTERN AFRICA,1053651540
Issifou Tabiou Taffa,Start,Togo,8.8,WESTERN AFRICA,1053650955
Kodjo Amegnisso Tossou,Stub,Togo,8.8,WESTERN AFRICA,1053651076
Mawupé Valentin Vovor,C,Togo,8.8,WESTERN AFRICA,1112734687
Sani Yaya,Start,Togo,8.8,WESTERN AFRICA,1053651558
Enele Maʻafu,C,Tonga,0.1,OCEANIA,1073889279
Viliami Tupoulahi Mailefihi Tuku'aho,C,Tonga,0.1,OCEANIA,1104880192
ʻUluvalu,Start,Tonga,0.1,OCEANIA,1033944232
Henry Alcazar,C,Trinidad and Tobago,1.4,CARIBBEAN,1114543929
James Biggart,C,Trinidad and Tobago,1.4,CARIBBEAN,997397935
Cyrus Prudhomme David,C,Trinidad and Tobago,1.4,CARIBBEAN,1114543502
William Demas,Stub,Trinidad and Tobago,1.4,CARIBBEAN,1110258782
Gypsy (calypsonian),Start,Trinidad and Tobago,1.4,CARIBBEAN,1073541281
Isaac Hope,Start,Trinidad and Tobago,1.4,CARIBBEAN,1023309148
Martin Joseph,Start,Trinidad and Tobago,1.4,CARIBBEAN,1064729103
Kenneth Lalla,Stub,Trinidad and Tobago,1.4,CARIBBEAN,1098116781
Emmanuel Mzumbo Lazare,C,Trinidad and Tobago,1.4,CARIBBEAN,1098116908
Randall Mitchell,Start,Trinidad and Tobago,1.4,CARIBBEAN,1108114284
Arnold Piggott,Stub,Trinidad and Tobago,1.4,CARIBBEAN,1071023974
"David Pitt, Baron Pitt of Hampstead",C,Trinidad and Tobago,1.4,CARIBBEAN,1100838136
Kevin Ramnarine,Stub,Trinidad and Tobago,1.4,CARIBBEAN,1108968759
Sarran Teelucksingh,C,Trinidad and Tobago,1.4,CARIBBEAN,1093142640
Ronald Jay Williams,C,Trinidad and Tobago,1.4,CARIBBEAN,1066949906
Hugh Wooding,Start,Trinidad and Tobago,1.4,CARIBBEAN,1112081002
Habib Achour,Stub,Tunisia,11.8,NORTHERN AFRICA,1029574553
Mekki Aloui,Stub,Tunisia,11.8,NORTHERN AFRICA,1041433441
Ferjani Bel Haj Ammar,Stub,Tunisia,11.8,NORTHERN AFRICA,1030173862
Chedly Ayari,C,Tunisia,11.8,NORTHERN AFRICA,1114437741
Mahmoud Ben Ayed,C,Tunisia,11.8,NORTHERN AFRICA,1050087390
Mounir Baatour,Start,Tunisia,11.8,NORTHERN AFRICA,1110930036
Selma Baccar,C,Tunisia,11.8,NORTHERN AFRICA,1044685883
Yadh Ben Achour,Start,Tunisia,11.8,NORTHERN AFRICA,1101801981
Ahmed Ben Salah,C,Tunisia,11.8,NORTHERN AFRICA,1061990220
Leila Ben-Gacem,C,Tunisia,11.8,NORTHERN AFRICA,1106842255
Mohamed Nejib Berriche,Stub,Tunisia,11.8,NORTHERN AFRICA,1100422221
Ghazi Chaouachi,Stub,Tunisia,11.8,NORTHERN AFRICA,1094076051
Ali Chaouch,Start,Tunisia,11.8,NORTHERN AFRICA,1101144527
Mohamed Charfi,Start,Tunisia,11.8,NORTHERN AFRICA,1098183988
Mohamed Messaoud Chebbi,Stub,Tunisia,11.8,NORTHERN AFRICA,1105924035
Ahmad ibn Abi Diyaf,B,Tunisia,11.8,NORTHERN AFRICA,1111867713
Mahmoud Djellouli,Start,Tunisia,11.8,NORTHERN AFRICA,1114898394
Mohamed Salah Fliss,C,Tunisia,11.8,NORTHERN AFRICA,1021846452
Mohamed Ghannouchi,C,Tunisia,11.8,NORTHERN AFRICA,1102676192
Rached Ghannouchi,GA,Tunisia,11.8,NORTHERN AFRICA,1109470504
Sadok Ghileb,Stub,Tunisia,11.8,NORTHERN AFRICA,861531572
Nebiha Gueddana,C,Tunisia,11.8,NORTHERN AFRICA,1081299179
Mezri Haddad,C,Tunisia,11.8,NORTHERN AFRICA,1073970528
Radhia Haddad,Start,Tunisia,11.8,NORTHERN AFRICA,1069945711
Ali Bach Hamba,Start,Tunisia,11.8,NORTHERN AFRICA,1058096753
Mohamed Hechmi Hamdi,Start,Tunisia,11.8,NORTHERN AFRICA,1046545949
Kamel Jendoubi,C,Tunisia,11.8,NORTHERN AFRICA,1096588426
Faten Kallel,Start,Tunisia,11.8,NORTHERN AFRICA,1104318224
Ibrahim Kassas,Stub,Tunisia,11.8,NORTHERN AFRICA,1006730604
Othman Kechrid,Start,Tunisia,11.8,NORTHERN AFRICA,1098427519
Omezzine Khelifa,Start,Tunisia,11.8,NORTHERN AFRICA,1108838195
Slaheddine Maaoui,Start,Tunisia,11.8,NORTHERN AFRICA,1106829472
Selma Hédia Mabrouk,GA,Tunisia,11.8,NORTHERN AFRICA,1106121277
Zouhair Maghzaoui,Stub,Tunisia,11.8,NORTHERN AFRICA,1049597900
Seifeddine Makhlouf,Stub,Tunisia,11.8,NORTHERN AFRICA,1102503035
Mohamed Masmoudi,Stub,Tunisia,11.8,NORTHERN AFRICA,1061142712
Mustapha Masmoudi,Stub,Tunisia,11.8,NORTHERN AFRICA,1090592661
Tarak Mekki,Start,Tunisia,11.8,NORTHERN AFRICA,1061580986
Ahmed Mestiri,Stub,Tunisia,11.8,NORTHERN AFRICA,1107510416
Abir Moussi,C,Tunisia,11.8,NORTHERN AFRICA,1107177286
Naceur Ben Jaâfar,C,Tunisia,11.8,NORTHERN AFRICA,994431648
Nizar Ben Néji,Start,Tunisia,11.8,NORTHERN AFRICA,1106907647
Mahmud Qabadu,B,Tunisia,11.8,NORTHERN AFRICA,1085035197
Giuseppe Raffo,C,Tunisia,11.8,NORTHERN AFRICA,1100063840
Mustapha Saheb Ettabaa,Start,Tunisia,11.8,NORTHERN AFRICA,1097001600
Salah Farhat,C,Tunisia,11.8,NORTHERN AFRICA,1080735914
Saïda Sassi,C,Tunisia,11.8,NORTHERN AFRICA,1049417844
Béchir Sfar,GA,Tunisia,11.8,NORTHERN AFRICA,1065301288
Tahar Sfar,C,Tunisia,11.8,NORTHERN AFRICA,1098187195
Ahmed Tlili,C,Tunisia,11.8,NORTHERN AFRICA,1100681508
Imed Trabelsi,C,Tunisia,11.8,NORTHERN AFRICA,1109307513
Tahar Zaouche,Start,Tunisia,11.8,NORTHERN AFRICA,1086366147
Mohamed Larbi Zarrouk,Start,Tunisia,11.8,NORTHERN AFRICA,1024945176
Ali Zouaoui,Stub,Tunisia,11.8,NORTHERN AFRICA,1061578606
Avni Akyol,Start,Turkey,85.2,WESTERN ASIA,972819844
Ali Cenani,Start,Turkey,85.2,WESTERN ASIA,1080863717
Cihan Alptekin,Stub,Turkey,85.2,WESTERN ASIA,1103635235
Kadri Altay,Stub,Turkey,85.2,WESTERN ASIA,1046410960
Fahrettin Altun,Start,Turkey,85.2,WESTERN ASIA,1102307873
Oğuzhan Asiltürk,Start,Turkey,85.2,WESTERN ASIA,1111940370
Abdulrahman Bashkan,Start,Turkey,85.2,WESTERN ASIA,979420832
Hasan Basri Güzeloğlu,Stub,Turkey,85.2,WESTERN ASIA,1032453138
Tuna Bekleviç,C,Turkey,85.2,WESTERN ASIA,1111944564
Cemil Bilsel,Start,Turkey,85.2,WESTERN ASIA,1048701310
Metin Bostancıoğlu,Stub,Turkey,85.2,WESTERN ASIA,1006915445
Burhan Belge,Stub,Turkey,85.2,WESTERN ASIA,1105927779
Ahmet Çakır,Stub,Turkey,85.2,WESTERN ASIA,1113419966
Sabahattin Cevheri,Stub,Turkey,85.2,WESTERN ASIA,1080005744
Tuncay Dinç,Start,Turkey,85.2,WESTERN ASIA,1074731026
Fatih Dönmez,Start,Turkey,85.2,WESTERN ASIA,1113668668
Zeki Eker,Start,Turkey,85.2,WESTERN ASIA,1113132655
Eyüp Sabri Hayırlıoğlu,Stub,Turkey,85.2,WESTERN ASIA,1072980918
Ali Fidan,Start,Turkey,85.2,WESTERN ASIA,1111306630
Taha Genç,Start,Turkey,85.2,WESTERN ASIA,999572645
Hafız Mehmet,C,Turkey,85.2,WESTERN ASIA,1070902114
Hasan Reşit Tankut,C,Turkey,85.2,WESTERN ASIA,1105466117
Suphi Nuri İleri,Stub,Turkey,85.2,WESTERN ASIA,1097981546
Ali İnci,Stub,Turkey,85.2,WESTERN ASIA,1078191854
Atıf Kamçıl,C,Turkey,85.2,WESTERN ASIA,1114425467
Gülizar Biçer Karaca,Start,Turkey,85.2,WESTERN ASIA,1098029081
Tuncer Kayalar,Start,Turkey,85.2,WESTERN ASIA,1063422822
İmran Kılıç,Stub,Turkey,85.2,WESTERN ASIA,1099828216
Ertuğrul Mat,Start,Turkey,85.2,WESTERN ASIA,1094920450
Abdurrahman Melek,Start,Turkey,85.2,WESTERN ASIA,1081860109
Mustafa Arif Deymer,Start,Turkey,85.2,WESTERN ASIA,1114426898
Mustafa Baki Ersoy,Stub,Turkey,85.2,WESTERN ASIA,1112461007
Memduh Oğuz,Start,Turkey,85.2,WESTERN ASIA,1106742651
Saruhan Oluç,Start,Turkey,85.2,WESTERN ASIA,1087058807
Fuat Necati Öncel,Start,Turkey,85.2,WESTERN ASIA,1107204738
Cahit Ortaç,Stub,Turkey,85.2,WESTERN ASIA,1102536671
Osman Nuri Önügören,Start,Turkey,85.2,WESTERN ASIA,1098309565
Korkut Özal,Start,Turkey,85.2,WESTERN ASIA,1096600808
Faik Ali Ozansoy,C,Turkey,85.2,WESTERN ASIA,1087125829
Vahdettin Özkan,Start,Turkey,85.2,WESTERN ASIA,1105548891
Musa Piroğlu,Start,Turkey,85.2,WESTERN ASIA,1011055984
Reşit Ronabar,Stub,Turkey,85.2,WESTERN ASIA,1107235915
Mustafa Sabri,C,Turkey,85.2,WESTERN ASIA,1114427656
Namık Kemal Şentürk,Stub,Turkey,85.2,WESTERN ASIA,1101759070
Kader Sevinc,Stub,Turkey,85.2,WESTERN ASIA,940385995
Hüseyin Sungur,Stub,Turkey,85.2,WESTERN ASIA,1109008689
Hacı Garip Taner,Start,Turkey,85.2,WESTERN ASIA,994034094
Kemal Tekden,Stub,Turkey,85.2,WESTERN ASIA,1065754568
Mustafa Timisi,Start,Turkey,85.2,WESTERN ASIA,1096296979
Tunalı Hilmi,C,Turkey,85.2,WESTERN ASIA,1114425456
Turgut Okyay,Start,Turkey,85.2,WESTERN ASIA,1098310527
Ziya Uğur,Stub,Turkey,85.2,WESTERN ASIA,1087058939
Suut Kemal Yetkin,Start,Turkey,85.2,WESTERN ASIA,1107549467
Serdar Hüseyin Yıldırım,Stub,Turkey,85.2,WESTERN ASIA,1082780319
Ahmet Reyiz Yılmaz,Start,Turkey,85.2,WESTERN ASIA,1060518774
Baha Cemal Zağra,Stub,Turkey,85.2,WESTERN ASIA,1087058074
Khalnazar Agakhanov,Stub,Turkmenistan,6.4,CENTRAL ASIA,1069230773
Saparmyrat Batyrow,Stub,Turkmenistan,6.4,CENTRAL ASIA,905078855
Annaguly Deryayev,Stub,Turkmenistan,6.4,CENTRAL ASIA,1033082438
Shamuhammet Durdylyyev,C,Turkmenistan,6.4,CENTRAL ASIA,1077529862
Mammetmyrat Geldinyyazov,Stub,Turkmenistan,6.4,CENTRAL ASIA,1033103406
Akmyrat Rejepow,Stub,Turkmenistan,6.4,CENTRAL ASIA,1106343655
Ata Serdarov,Start,Turkmenistan,6.4,CENTRAL ASIA,1082411763
Nazar Suyunov,Stub,Turkmenistan,6.4,CENTRAL ASIA,1098282032
Teniku Talesi,Start,Tuvalu,0.0,OCEANIA,1105357928
Ielemia Ministry,Start,Tuvalu,0.0,OCEANIA,1110459840
Iakoba Italeli,GA,Tuvalu,0.0,OCEANIA,1112876425
Lotoala Metia,C,Tuvalu,0.0,OCEANIA,1048653554
Henry Naisali,C,Tuvalu,0.0,OCEANIA,1067976437
Falesa Pitoi,Start,Tuvalu,0.0,OCEANIA,1069026585
Second Toafa Ministry,Start,Tuvalu,0.0,OCEANIA,1110459929
Taom Tanukale,Start,Tuvalu,0.0,OCEANIA,1048466076
Telavi Ministry,Start,Tuvalu,0.0,OCEANIA,1110459962
Fiatau Penitala Teo,Start,Tuvalu,0.0,OCEANIA,1069888129
Solofa Uota,Stub,Tuvalu,0.0,OCEANIA,994787433
Ssendi Mosh Afrikan,Start,Uganda,47.2,EASTERN AFRICA,1115116952
Apollo Ofwono,Stub,Uganda,47.2,EASTERN AFRICA,1099627033
Christine Apolot,Start,Uganda,47.2,EASTERN AFRICA,1079944698
Florence Akiiki Asiimwe,Start,Uganda,47.2,EASTERN AFRICA,1027457516
Charles Ayume,Start,Uganda,47.2,EASTERN AFRICA,1086952268
Edith Mary Bataringaya,GA,Uganda,47.2,EASTERN AFRICA,1095198944
Flavia Rwabuhoro Kabahenda,Start,Uganda,47.2,EASTERN AFRICA,1081460224
John Kabaireho,Stub,Uganda,47.2,EASTERN AFRICA,944462983
Joseph Kabuleta,C,Uganda,47.2,EASTERN AFRICA,1112443092
Apollo Kaggwa,C,Uganda,47.2,EASTERN AFRICA,1074999358
Michael Kawalya Kagwa,Stub,Uganda,47.2,EASTERN AFRICA,943104033
Robert Mugabe Kakyebezi,Start,Uganda,47.2,EASTERN AFRICA,1055443363
Paulo Kavuma,Stub,Uganda,47.2,EASTERN AFRICA,1079821209
Patrick Kayemba,Stub,Uganda,47.2,EASTERN AFRICA,1036632663
Daniel Kidega,Start,Uganda,47.2,EASTERN AFRICA,1110604657
Yabezi Kiiza,Stub,Uganda,47.2,EASTERN AFRICA,994379167
Pumla Kisosonkole,Start,Uganda,47.2,EASTERN AFRICA,1092915114
Annie Logiel,C,Uganda,47.2,EASTERN AFRICA,1078602113
James Mamawi,Stub,Uganda,47.2,EASTERN AFRICA,1078845109
Jack Maumbe Mukhwana,Start,Uganda,47.2,EASTERN AFRICA,1092597474
Willy Mayambala,Start,Uganda,47.2,EASTERN AFRICA,1078608465
Kibirige Mayanja,Start,Uganda,47.2,EASTERN AFRICA,1108117021
Tamale Mirundi,Start,Uganda,47.2,EASTERN AFRICA,1101412229
Moses Okot Jr,Stub,Uganda,47.2,EASTERN AFRICA,1114291552
Mathias Mpuuga,Start,Uganda,47.2,EASTERN AFRICA,1110819197
Mary Mugyenyi,Stub,Uganda,47.2,EASTERN AFRICA,1106033973
Isaac Mulindwa,Start,Uganda,47.2,EASTERN AFRICA,994241314
Besueri Kiwanuka Lusse Mulondo,Stub,Uganda,47.2,EASTERN AFRICA,1061210640
Victoria Mwaka,Start,Uganda,47.2,EASTERN AFRICA,1074997953
Fred Mwesigye,Start,Uganda,47.2,EASTERN AFRICA,1108117561
Faridah Nambi,Start,Uganda,47.2,EASTERN AFRICA,1053605372
Ndyomugyenyi Roland Bish,Start,Uganda,47.2,EASTERN AFRICA,1108945638
Asinansi Nyakato,Start,Uganda,47.2,EASTERN AFRICA,1113889681
Geoffrey Onegi Obel,Start,Uganda,47.2,EASTERN AFRICA,1081665502
Onegi Obel,Start,Uganda,47.2,EASTERN AFRICA,1102430835
James Obita,Stub,Uganda,47.2,EASTERN AFRICA,994193575
Amos Okot,Stub,Uganda,47.2,EASTERN AFRICA,1094002050
Bosmic Otim,Start,Uganda,47.2,EASTERN AFRICA,1095364177
Ricky Richard Anywar,Start,Uganda,47.2,EASTERN AFRICA,1080532652
Ruth Molly Lematia,Start,Uganda,47.2,EASTERN AFRICA,1100462639
Eric Sakwa,Stub,Uganda,47.2,EASTERN AFRICA,1092463612
Sitenda Sebalu,Stub,Uganda,47.2,EASTERN AFRICA,1015498267
Wilson Tumwine,Stub,Uganda,47.2,EASTERN AFRICA,1036632061
Sarah Nambozo Wekomba,Start,Uganda,47.2,EASTERN AFRICA,1027458500
Abdullah Omran Taryam,Start,United Arab Emirates,9.4,WESTERN ASIA,1101527320
Jouan Salem Al Dhaheri,Start,United Arab Emirates,9.4,WESTERN ASIA,1031059903
Hassan al Diqqi,C,United Arab Emirates,9.4,WESTERN ASIA,1064960620
Rashid Ahmad bin Fahad,Stub,United Arab Emirates,9.4,WESTERN ASIA,1066819166
Mohammad Al Gergawi,Start,United Arab Emirates,9.4,WESTERN ASIA,1060182336
Saqr Ghobash,Stub,United Arab Emirates,9.4,WESTERN ASIA,1102847766
Hamdan bin Mohammed Al Nahyan,Stub,United Arab Emirates,9.4,WESTERN ASIA,1100295706
Mohammed Khalfan Bin Kharbash,Stub,United Arab Emirates,9.4,WESTERN ASIA,748526554
Ahmed bin Rashid Al Maktoum,Start,United Arab Emirates,9.4,WESTERN ASIA,1095235425
Ahmed bin Saeed Al Maktoum,C,United Arab Emirates,9.4,WESTERN ASIA,1107590032
Hamdan bin Rashid Al Maktoum,C,United Arab Emirates,9.4,WESTERN ASIA,1110689861
Maktoum bin Rashid Al Maktoum,C,United Arab Emirates,9.4,WESTERN ASIA,1107670119
Mohammed bin Khalifa Al Maktoum,Stub,United Arab Emirates,9.4,WESTERN ASIA,949517140
Mohammed bin Rashid Al Maktoum,GA,United Arab Emirates,9.4,WESTERN ASIA,1114185256
Saeed bin Maktoum bin Hasher Al Maktoum,GA,United Arab Emirates,9.4,WESTERN ASIA,1102931394
Hawaa Al Mansoori,GA,United Arab Emirates,9.4,WESTERN ASIA,1110913016
Sultan bin Saeed Al Mansoori,Start,United Arab Emirates,9.4,WESTERN ASIA,1092057370
Mansour bin Zayed Al Nahyan,GA,United Arab Emirates,9.4,WESTERN ASIA,1114026346
Abdulla bin Touq Al Marri,C,United Arab Emirates,9.4,WESTERN ASIA,1104185628
Mohammed bin Saud Al Qasimi,Start,United Arab Emirates,9.4,WESTERN ASIA,1096731396
Abdullah bin Zayed Al Nahyan,C,United Arab Emirates,9.4,WESTERN ASIA,1105633932
Hamdan bin Zayed bin Sultan Al Nahyan,C,United Arab Emirates,9.4,WESTERN ASIA,1103862154
Hamed bin Zayed Al Nahyan,C,United Arab Emirates,9.4,WESTERN ASIA,1110822952
Khaled bin Mohamed Al Nahyan,C,United Arab Emirates,9.4,WESTERN ASIA,1098125658
Mohammed bin Khalifa bin Zayed Al Nahyan,Stub,United Arab Emirates,9.4,WESTERN ASIA,1087827974
Mohamed bin Zayed Al Nahyan,B,United Arab Emirates,9.4,WESTERN ASIA,1115326871
Nahyan bin Mubarak Al Nahyan,C,United Arab Emirates,9.4,WESTERN ASIA,1096917914
Saeed bin Zayed Al Nahyan,C,United Arab Emirates,9.4,WESTERN ASIA,1088459908
Shakhbut bin Sultan Al Nahyan,Start,United Arab Emirates,9.4,WESTERN ASIA,1108320319
Sultan bin Zayed bin Sultan Al Nahyan,Start,United Arab Emirates,9.4,WESTERN ASIA,1112079022
Rashid Abdullah Al Nuaimi,Start,United Arab Emirates,9.4,WESTERN ASIA,1099278432
Saqr bin Zayed Al Nahyan,Stub,United Arab Emirates,9.4,WESTERN ASIA,1088798567
Mohammed Hussein Al Shaali,Stub,United Arab Emirates,9.4,WESTERN ASIA,1072415676
Abdulaziz Nasser Al Shamsi,Start,United Arab Emirates,9.4,WESTERN ASIA,993314704
Ahmed Bin Khalifa Al Suwaidi,Stub,United Arab Emirates,9.4,WESTERN ASIA,1077175786
Taryam Omran Taryam,Start,United Arab Emirates,9.4,WESTERN ASIA,1102816569
Ahmad Al Tayer,Stub,United Arab Emirates,9.4,WESTERN ASIA,991317533
Luis Almagro,GA,Uruguay,3.6,SOUTH AMERICA,1114683691
José Gervasio Artigas,C,Uruguay,3.6,SOUTH AMERICA,1100186329
Artigas Barrios,Stub,Uruguay,3.6,SOUTH AMERICA,1101999869
Sebastián Bauzá,Start,Uruguay,3.6,SOUTH AMERICA,1108122058
Mónica Bottero,Start,Uruguay,3.6,SOUTH AMERICA,1092915419
Jorge Bruni,Stub,Uruguay,3.6,SOUTH AMERICA,1101182986
Guillermo Chifflet,Stub,Uruguay,3.6,SOUTH AMERICA,1101759783
Guillermo Domenech,Start,Uruguay,3.6,SOUTH AMERICA,1097158325
Lorenzo Antonio Fernández,Stub,Uruguay,3.6,SOUTH AMERICA,1077548180
Pedro Figari,C,Uruguay,3.6,SOUTH AMERICA,1096488492
Liliam Kechichián,Start,Uruguay,3.6,SOUTH AMERICA,1093592844
Dámaso Antonio Larrañaga,Stub,Uruguay,3.6,SOUTH AMERICA,1095942696
Juan Francisco Larrobla,Stub,Uruguay,3.6,SOUTH AMERICA,1077548411
Eduardo Lorier,Stub,Uruguay,3.6,SOUTH AMERICA,1018727512
Hector Luisi,Stub,Uruguay,3.6,SOUTH AMERICA,1043438229
Guido Manini Ríos,C,Uruguay,3.6,SOUTH AMERICA,1079832027
Isidoro de María,Stub,Uruguay,3.6,SOUTH AMERICA,1087592025
Luis Melián Lafinur,Start,Uruguay,3.6,SOUTH AMERICA,946357029
Eudoro Melo,Stub,Uruguay,3.6,SOUTH AMERICA,1064709933
Antonio Mercader,Start,Uruguay,3.6,SOUTH AMERICA,1112103352
Pablo Mieres,Start,Uruguay,3.6,SOUTH AMERICA,1096493075
José Benito Monterroso,Stub,Uruguay,3.6,SOUTH AMERICA,1085377711
Tristán Narvaja,Start,Uruguay,3.6,SOUTH AMERICA,1028276227
Gonzalo Nin Novoa,Stub,Uruguay,3.6,SOUTH AMERICA,1106146731
Edgardo Novick,Stub,Uruguay,3.6,SOUTH AMERICA,1072847041
María Inés Obaldía,Start,Uruguay,3.6,SOUTH AMERICA,1098806307
Yamandú Orsi,Stub,Uruguay,3.6,SOUTH AMERICA,1108465608
José Brito del Pino,C,Uruguay,3.6,SOUTH AMERICA,1093299461
Enrique Pintado,Stub,Uruguay,3.6,SOUTH AMERICA,1093592786
Carlos Pita (politician),Start,Uruguay,3.6,SOUTH AMERICA,1093592777
Carlos Quijano,Stub,Uruguay,3.6,SOUTH AMERICA,1096495833
Laura Raffo,C,Uruguay,3.6,SOUTH AMERICA,1099030150
José Rondeau,Start,Uruguay,3.6,SOUTH AMERICA,1110216581
Elbio Rosselli,Stub,Uruguay,3.6,SOUTH AMERICA,1091814257
Florencio Sánchez,C,Uruguay,3.6,SOUTH AMERICA,1093592743
José Pedro Varela,Stub,Uruguay,3.6,SOUTH AMERICA,1112343404
Pedro Vaz (diplomat),Stub,Uruguay,3.6,SOUTH AMERICA,1108530199
Mateo Vidal,Stub,Uruguay,3.6,SOUTH AMERICA,1093592713
Jorge Zabalza,Start,Uruguay,3.6,SOUTH AMERICA,1109679712
Vincent Lunabek,Stub,Vanuatu,0.3,OCEANIA,1016873706
President of Vanuatu,Start,Vanuatu,0.3,OCEANIA,1107010400
Seule Simeon,Stub,Vanuatu,0.3,OCEANIA,1104142992
Jimmy Stevens (politician),Start,Vanuatu,0.3,OCEANIA,1079035231
Dinh Van Than,C,Vanuatu,0.3,OCEANIA,1095441948
Fernando Adames Torres,Start,Venezuela,28.3,SOUTH AMERICA,1024688075
Fidel Barbarito,Stub,Venezuela,28.3,SOUTH AMERICA,1053753601
Marialbert Barrios,Stub,Venezuela,28.3,SOUTH AMERICA,1035318762
Pedro Bastidas,Start,Venezuela,28.3,SOUTH AMERICA,1099984323
Alejandra Benítez,Start,Venezuela,28.3,SOUTH AMERICA,1109304962
José Brito (politician),Start,Venezuela,28.3,SOUTH AMERICA,1112801304
Rubén González Cárdenas,C,Venezuela,28.3,SOUTH AMERICA,1097447701
José Curiel,Stub,Venezuela,28.3,SOUTH AMERICA,1094123337
Felix Díaz Ortega,Start,Venezuela,28.3,SOUTH AMERICA,904555437
Vicente José Gregorio Díaz Silva,Stub,Venezuela,28.3,SOUTH AMERICA,815743767
Alí Domínguez,C,Venezuela,28.3,SOUTH AMERICA,1112560417
Franklyn Duarte,Start,Venezuela,28.3,SOUTH AMERICA,994234240
Alberto Franceschi,Start,Venezuela,28.3,SOUTH AMERICA,1098325131
Arnoldo Gabaldón,C,Venezuela,28.3,SOUTH AMERICA,1112407117
Evangelina García Prince,Stub,Venezuela,28.3,SOUTH AMERICA,1108538199
Vladimir Augusto Gessen Rodríguez,Stub,Venezuela,28.3,SOUTH AMERICA,1031792568
César González Martínez,C,Venezuela,28.3,SOUTH AMERICA,1114086629
Luis Graterol Caraballo,Start,Venezuela,28.3,SOUTH AMERICA,1092954847
Liborio Guarulla,C,Venezuela,28.3,SOUTH AMERICA,1050249343
Maryann Hanson,Stub,Venezuela,28.3,SOUTH AMERICA,1036872382
Reinaldo Iturriza,Stub,Venezuela,28.3,SOUTH AMERICA,1065821521
Andrés Izarra,Start,Venezuela,28.3,SOUTH AMERICA,1057179536
José Bernabé Gutiérrez,Start,Venezuela,28.3,SOUTH AMERICA,1050440187
Reinaldo Leandro Mora,Start,Venezuela,28.3,SOUTH AMERICA,1106693473
Carlos Augusto León,Start,Venezuela,28.3,SOUTH AMERICA,1085691550
Ramón Lobo (economist),Start,Venezuela,28.3,SOUTH AMERICA,1007721364
Manuel Quevedo,Stub,Venezuela,28.3,SOUTH AMERICA,1105549237
María Cristina Iglesias,Stub,Venezuela,28.3,SOUTH AMERICA,1038020560
Jorge Elieser Márquez,Start,Venezuela,28.3,SOUTH AMERICA,1107285025
Américo Martín,Stub,Venezuela,28.3,SOUTH AMERICA,1098325144
Nelson Martínez (politician),Stub,Venezuela,28.3,SOUTH AMERICA,1107146847
Carlos Mata Figueroa,Stub,Venezuela,28.3,SOUTH AMERICA,1106249914
Manuel Antonio Matos,Start,Venezuela,28.3,SOUTH AMERICA,1073559994
Ricardo José Menéndez Prieto,Start,Venezuela,28.3,SOUTH AMERICA,1059606624
Nelson Merentes,Start,Venezuela,28.3,SOUTH AMERICA,1070050745
Francisco de Miranda,B,Venezuela,28.3,SOUTH AMERICA,1112724061
Diego Alfredo Molero Bellavia,Stub,Venezuela,28.3,SOUTH AMERICA,1012172289
Venancio Antonio Morin,Stub,Venezuela,28.3,SOUTH AMERICA,959659970
